id	salary_mean_net
44293801	78958.84415233957
41480803	61619.68483800154
49976200	46003.74695283019
48024800	61619.68483800154
49201402	50381.75963015647
44600803	61619.68483800154
43869400	61619.68483800154
41617002	26062.29988363075
49434202	61619.68483800154
47834402	44512.37429629629
45253602	40013.92168712322
41070800	50381.75963015647
47228601	40013.92168712322
49397200	34255.28169912661
45504602	34255.28169912661
40938202	33797.833580157676
41491602	75565.39409902596
44091001	54543.02835015772
48886801	75355.53846153847
47807002	51768.87560796796
42192600	40013.92168712322
49281201	40013.92168712322
47469801	40013.92168712322
45422200	78958.84415233957
44307001	34255.28169912661
45068400	42816.62261016614
46560802	46003.74695283019
43731400	31391.6775
44996800	78958.84415233957
46412000	34255.28169912661
44785200	50750.744897959186
42567000	40013.92168712322
48359600	50237.13455459123
40950200	63318.960217391315
45502601	102200.0
42456800	71334.72646966788
42074800	50750.744897959186
46269601	71334.72646966788
45324201	40013.92168712322
47833400	40013.92168712322
42710203	75565.39409902596
41106802	50381.75963015647
44838402	51428.1993148675
47839001	91977.21725638473
48974002	40013.92168712322
49153600	52585.24940880853
44676203	147560.0
47997802	90000.0
45563200	34255.28169912661
49050002	52585.24940880853
42861202	34255.28169912661
45461002	34255.28169912661
47771400	51768.87560796796
47326802	40013.92168712322
49286802	34255.28169912661
44699800	42816.62261016614
48814201	50750.744897959186
44183402	58725.0
44702200	51768.87560796796
48651602	34255.28169912661
45920000	46003.74695283019
48216200	46003.74695283019
43896203	42816.62261016614
43597000	75565.39409902596
44897803	34255.28169912661
44647203	84333.37327610873
45163603	52585.24940880853
41372200	26062.29988363075
49021002	40013.92168712322
45380603	51768.87560796796
45813203	34255.28169912661
43342600	73406.11719387755
49020002	40013.92168712322
41974600	40013.92168712322
45609603	40013.92168712322
45222201	54543.02835015772
49801802	84128.63628272252
47113602	82748.23076923077
49985400	61619.68483800154
44660402	61619.68483800154
45103403	46003.74695283019
42608002	40013.92168712322
40884203	34255.28169912661
43608002	40013.92168712322
43818000	67038.35827842014
44628201	75565.39409902596
46445001	40013.92168712322
43162803	40013.92168712322
45779402	34255.28169912661
44178801	40013.92168712322
47388200	34255.28169912661
44525602	61619.68483800154
46490200	54543.02835015772
48852002	59608.641975308645
42659002	127503.3037043278
44653000	51428.1993148675
48965201	51428.1993148675
43986400	40013.92168712322
49161001	64906.90567220545
45137802	34255.28169912661
43645402	42816.62261016614
48038000	75565.39409902596
47373601	40013.92168712322
45780002	34255.28169912661
42811600	54543.02835015772
45535201	40013.92168712322
48821601	40013.92168712322
44669003	71334.72646966788
45834802	55482.954545454544
43426203	34255.28169912661
43957603	40013.92168712322
45645403	63318.960217391315
44177003	46003.74695283019
48164801	40013.92168712322
41649000	40013.92168712322
41285000	15543.38045454546
44095400	34255.28169912661
46649002	34255.28169912661
45460603	34255.28169912661
47799800	51768.87560796796
41196000	51768.87560796796
45171600	64906.90567220545
48479802	52585.24940880853
49983600	34255.28169912661
42827802	51768.87560796796
47792001	61619.68483800154
43824803	51428.1993148675
46778800	34255.28169912661
45737203	34255.28169912661
48882001	70000.0
41255403	26062.29988363075
41707600	15543.38045454546
48159600	40013.92168712322
44873003	40013.92168712322
47311401	34255.28169912661
44306601	40013.92168712322
43873801	40013.92168712322
44006003	25960.469631590586
43421603	51428.1993148675
47039401	84128.63628272252
45845001	40013.92168712322
46901200	34255.28169912661
48788602	34255.28169912661
45137600	82650.0
47326801	40013.92168712322
45442002	61619.68483800154
49218801	34255.28169912661
43040400	54543.02835015772
47651800	96569.4375
41198602	40013.92168712322
44422800	40013.92168712322
42350603	51343.68318569676
44030603	34255.28169912661
48152602	34255.28169912661
44592000	40013.92168712322
42902403	40013.92168712322
45104001	54543.02835015772
41490002	103067.75147928995
48633601	40013.92168712322
48652202	40013.92168712322
48436001	33797.833580157676
45841401	51768.87560796796
42288803	59608.641975308645
47944002	40013.92168712322
47702400	34255.28169912661
47712602	34255.28169912661
47041600	40013.92168712322
44595801	61619.68483800154
43288603	42816.62261016614
48887200	50381.75963015647
48496801	46003.74695283019
43491803	34255.28169912661
43228403	40013.92168712322
49664000	84333.37327610873
48872800	51428.1993148675
44808202	34255.28169912661
46309800	120000.0
42934602	74354.91530612245
43136603	40013.92168712322
47954801	52585.24940880853
47676401	40013.92168712322
49149201	40013.92168712322
44242800	34255.28169912661
47506800	41249.44325892858
43129400	52585.24940880853
47018801	42816.62261016614
40889202	51343.68318569676
46681402	46918.39912663756
45432201	34255.28169912661
42434802	34255.28169912661
49459200	151125.0
47643401	61619.68483800154
41742602	40013.92168712322
44054200	58157.770487176305
41663000	18787.876200000002
41579602	34255.28169912661
41569000	18787.876200000002
49986800	101441.31578947368
48496000	58157.770487176305
45440603	40013.92168712322
45824601	78958.84415233957
42862600	34255.28169912661
41960600	40013.92168712322
44534003	42816.62261016614
49216400	40013.92168712322
44983201	40013.92168712322
45795203	54543.02835015772
49813801	51768.87560796796
44059002	40013.92168712322
48782002	34255.28169912661
41078002	103067.75147928995
40861603	63318.960217391315
44721202	40013.92168712322
49218601	25960.469631590586
44541801	34255.28169912661
42752200	78958.84415233957
44135800	61619.68483800154
46302600	54543.02835015772
45202400	34255.28169912661
42260003	34255.28169912661
49110200	50750.744897959186
43583803	61619.68483800154
48411602	78958.84415233957
48113402	23422.934695817494
49730601	61619.68483800154
42601002	146314.2857142857
41894002	34255.28169912661
45241802	51768.87560796796
41260400	26062.29988363075
41061600	75565.39409902596
44617602	40013.92168712322
44349402	127600.0
48467001	34255.28169912661
41808002	51428.1993148675
46270001	106120.45454545454
41769800	34255.28169912661
47252401	40013.92168712322
43765800	61619.68483800154
41158603	34255.28169912661
44551802	75565.39409902596
49841200	64202.380952380954
47418400	34255.28169912661
49209202	40013.92168712322
43701600	40013.92168712322
45384400	54543.02835015772
48528600	84333.37327610873
43345603	63318.960217391315
47798801	34255.28169912661
44333202	34255.28169912661
48216801	40013.92168712322
46631400	40013.92168712322
47597400	40013.92168712322
43609000	61619.68483800154
42009000	40013.92168712322
47894200	34255.28169912661
42999003	42816.62261016614
43905000	25960.469631590586
45619403	58157.770487176305
41258600	18639.502962962964
45328003	51428.1993148675
46777800	52585.24940880853
41902000	26062.29988363075
45849601	120000.0
41756202	34255.28169912661
41037000	40293.82617346939
42354600	61619.68483800154
46546600	51428.1993148675
42734202	34255.28169912661
44063803	84333.37327610873
46816000	34255.28169912661
44927602	25960.469631590586
48063800	46003.74695283019
46859001	160000.0
45672203	34255.28169912661
49119800	34255.28169912661
47683601	40013.92168712322
48845600	52585.24940880853
47279402	61619.68483800154
43838600	40013.92168712322
44908200	78958.84415233957
49067201	52585.24940880853
49922800	40013.92168712322
44917600	38792.75270491803
44338601	40013.92168712322
48823401	40013.92168712322
43499803	58157.770487176305
48515602	58157.770487176305
42038400	61619.68483800154
49583001	61619.68483800154
46752802	84333.37327610873
47708400	96569.4375
48207200	34255.28169912661
45679602	34255.28169912661
43551202	53946.350953757224
41388000	26062.29988363075
45086603	61619.68483800154
46255401	34255.28169912661
41321603	18639.502962962964
48856000	46003.74695283019
42345602	40013.92168712322
45874600	51768.87560796796
46140402	51343.68318569676
47799802	34255.28169912661
47795802	40013.92168712322
47975600	40293.82617346939
47625401	70000.0
42238402	50381.75963015647
44985202	34255.28169912661
45457601	34255.28169912661
46466001	58157.770487176305
43816003	34255.28169912661
45482200	84128.63628272252
48197602	40013.92168712322
49195002	40013.92168712322
44702603	64906.90567220545
44431202	40013.92168712322
48397600	54543.02835015772
45589803	40013.92168712322
44745401	40013.92168712322
41556402	46918.39912663756
44884602	135000.0
44888201	40013.92168712322
46570000	75565.39409902596
42854602	61619.68483800154
41841200	40013.92168712322
48702201	51428.1993148675
45341402	100000.0
46145602	100000.0
41965802	73406.11719387755
49872200	51768.87560796796
49132002	34255.28169912661
46072600	40013.92168712322
41311603	17880.836205882348
44675603	51768.87560796796
47308200	51428.1993148675
42603402	50237.13455459123
46273802	61619.68483800154
49808001	42816.62261016614
41041203	32233.5
49777202	63318.960217391315
48381802	34255.28169912661
44676600	34255.28169912661
43677402	51428.1993148675
47931001	84128.63628272252
48583602	40013.92168712322
44140202	34255.28169912661
44081802	46003.74695283019
48465002	40013.92168712322
49284402	40013.92168712322
41594403	50750.744897959186
46166202	34255.28169912661
48667401	46003.74695283019
48148000	40013.92168712322
46225200	51768.87560796796
44079200	91977.21725638473
41865203	26062.29988363075
48035201	34255.28169912661
45485001	61619.68483800154
46034002	58157.770487176305
41339402	17880.836205882348
45675400	40013.92168712322
45549202	34255.28169912661
46217000	46003.74695283019
42138800	51768.87560796796
46557601	34255.28169912661
44372803	34255.28169912661
46678202	61619.68483800154
45501802	52500.0
46187001	40013.92168712322
44119802	54543.02835015772
45169400	51343.68318569676
48246602	51768.87560796796
47700601	140000.0
44406401	34255.28169912661
42698403	36728.235523809526
43066602	34255.28169912661
47324602	40013.92168712322
48590800	175000.0
46476002	42816.62261016614
46257002	52585.24940880853
48214600	51428.1993148675
44927401	25960.469631590586
47775001	25960.469631590586
41828803	40013.92168712322
48820602	40013.92168712322
49758602	40013.92168712322
45524001	74354.91530612245
43247202	78958.84415233957
48493200	75565.39409902596
44555001	34255.28169912661
45211401	34255.28169912661
45517000	34255.28169912661
46477802	51768.87560796796
43092802	40013.92168712322
44282400	44512.37429629629
46767401	53946.350953757224
41517602	34255.28169912661
44272202	52585.24940880853
41044203	147500.0
45091200	34255.28169912661
44002400	84333.37327610873
48902001	40013.92168712322
41602000	26062.29988363075
49121600	78958.84415233957
49874200	40013.92168712322
43469003	54543.02835015772
40986400	40013.92168712322
49684402	61619.68483800154
40829002	78958.84415233957
48925002	68108.6046511628
45303003	51768.87560796796
44029801	52585.24940880853
49078801	103067.75147928995
45064002	46101.470588235294
48775002	63318.960217391315
42386202	66158.1848339215
48021801	34255.28169912661
43758602	51768.87560796796
43993002	34255.28169912661
48643800	42816.62261016614
45432403	42816.62261016614
42865203	51428.1993148675
43671202	103067.75147928995
45380400	120000.0
46975602	61619.68483800154
41811600	80000.0
47961201	40013.92168712322
46952201	34255.28169912661
47426200	34255.28169912661
44796201	40293.82617346939
47216002	46003.74695283019
48192602	40013.92168712322
47964601	84333.37327610873
43729603	34255.28169912661
40910203	34255.28169912661
47721601	51768.87560796796
44395803	84128.63628272252
43545600	54543.02835015772
49861000	34255.28169912661
47125802	40013.92168712322
43589402	40013.92168712322
47782001	34255.28169912661
44900200	34255.28169912661
49098402	84333.37327610873
43379603	34255.28169912661
42144200	34255.28169912661
45359402	34255.28169912661
44140203	34255.28169912661
43156600	40013.92168712322
46555202	34255.28169912661
49399202	119015.2
46966802	50381.75963015647
46447801	34255.28169912661
47319201	51768.87560796796
44045201	61619.68483800154
47147602	34255.28169912661
44166802	40013.92168712322
44792401	128333.33333333333
49750600	75565.39409902596
46678800	40013.92168712322
42044000	71334.72646966788
47229802	34255.28169912661
42569000	40013.92168712322
44605603	51768.87560796796
45667403	40013.92168712322
41777400	25960.469631590586
41349202	17880.836205882348
45455000	34255.28169912661
48445801	63318.960217391315
47704401	34255.28169912661
45487603	51428.1993148675
48065000	46003.74695283019
45365600	40013.92168712322
44293200	23422.934695817494
41224802	26062.29988363075
46467600	87162.24741830064
45850000	170000.0
44950603	53946.350953757224
48706400	40013.92168712322
44524402	40013.92168712322
45388600	40013.92168712322
46916202	146314.2857142857
48654802	52585.24940880853
43758202	42816.62261016614
41333200	15795.453805970154
46736202	51768.87560796796
48571202	52585.24940880853
49542400	51768.87560796796
45814800	34255.28169912661
42410000	51768.87560796796
44768602	40013.92168712322
48579000	51768.87560796796
46950000	40013.92168712322
46629200	34255.28169912661
41714403	73966.4778846154
45655600	51428.1993148675
47715602	42816.62261016614
45108001	40013.92168712322
45493801	40013.92168712322
43293602	40013.92168712322
41535203	51768.87560796796
45178000	52585.24940880853
41491000	78958.84415233957
44590603	34255.28169912661
48070601	42816.62261016614
48480202	51428.1993148675
41594003	71334.72646966788
40919802	55482.954545454544
48456202	75565.39409902596
47795001	34255.28169912661
42397202	42816.62261016614
43837800	40013.92168712322
47370000	40013.92168712322
47876600	103067.75147928995
48446002	34255.28169912661
40825202	58157.770487176305
49663000	34255.28169912661
45830203	130500.0
44264200	34255.28169912661
43772200	34255.28169912661
42881400	40013.92168712322
42875202	67038.35827842014
49009602	40774.70870689654
44334601	51768.87560796796
47565001	51428.1993148675
41933402	15094.5
43485803	51768.87560796796
42020203	15795.453805970154
43854801	75565.39409902596
42547803	61619.68483800154
42637603	34255.28169912661
48827000	34255.28169912661
48149800	66936.66666666667
42868800	40013.92168712322
49274400	61619.68483800154
48998801	61619.68483800154
48219201	61619.68483800154
47526200	40013.92168712322
40862803	25960.469631590586
48695000	36206.65909090909
42407203	40013.92168712322
45218003	65101.38125
42492000	84333.37327610873
45957001	40013.92168712322
47170002	40013.92168712322
47170600	51768.87560796796
45160003	34255.28169912661
44640600	34255.28169912661
47988401	54543.02835015772
46423800	40013.92168712322
43963001	73406.11719387755
40881803	34255.28169912661
47829201	40013.92168712322
46961602	40013.92168712322
43882402	34255.28169912661
45030001	25960.469631590586
46452800	51768.87560796796
44390201	34255.28169912661
43919403	40013.92168712322
44590801	84959.15143884893
47277601	78958.84415233957
43650403	61619.68483800154
43868001	69965.1759493671
46526400	85000.0
47751201	40013.92168712322
41110403	40013.92168712322
45411601	91078.64583333333
46408000	52585.24940880853
41572603	40013.92168712322
42167000	75565.39409902596
47526802	76960.9375
44956802	54543.02835015772
44180402	74797.97619047618
49871802	51428.1993148675
49827000	40013.92168712322
47852602	40013.92168712322
44293601	40013.92168712322
46094202	78958.84415233957
44372802	51343.68318569676
45634002	61619.68483800154
46561800	34255.28169912661
46583400	51428.1993148675
42523400	115675.0
43458000	51428.1993148675
41043803	63318.960217391315
49779601	42816.62261016614
45281400	54543.02835015772
42149003	65101.38125
49123801	75710.71711538461
42623002	75710.71711538461
41891003	34255.28169912661
43861800	51768.87560796796
42697400	58157.770487176305
47378201	75565.39409902596
44428601	67038.35827842014
48641002	75565.39409902596
48590002	40013.92168712322
45576803	34255.28169912661
49424402	40774.70870689654
46655201	80000.0
45596801	40013.92168712322
45046203	34255.28169912661
49825402	34255.28169912661
49902200	34255.28169912661
49626601	103067.75147928995
46560601	46003.74695283019
40835000	34255.28169912661
42258003	51768.87560796796
46768202	54543.02835015772
47852000	63318.960217391315
44122600	34255.28169912661
41731402	26062.29988363075
46132601	42500.0
44628001	51428.1993148675
41945000	40013.92168712322
42542602	46003.74695283019
45335602	53946.350953757224
44562201	75565.39409902596
47345001	40013.92168712322
45918001	75355.53846153847
44752603	78958.84415233957
45858600	40013.92168712322
43079602	34255.28169912661
43440002	40013.92168712322
47738401	78958.84415233957
46480201	58157.770487176305
42802600	34255.28169912661
47077200	40013.92168712322
46534601	40013.92168712322
48464200	51343.68318569676
43719803	58157.770487176305
49911001	99025.80952380953
46054802	34255.28169912661
45135002	75565.39409902596
41866803	26062.29988363075
41091600	148531.81818181818
41339200	17880.836205882348
44596803	75565.39409902596
44921400	46003.74695283019
43280002	51768.87560796796
43089002	42816.62261016614
42950202	40293.82617346939
48912400	51343.68318569676
43790203	34255.28169912661
45810002	46003.74695283019
45394802	50381.75963015647
41193203	52585.24940880853
43311600	53946.350953757224
43574603	46003.74695283019
41640402	40013.92168712322
46910200	40013.92168712322
49547402	51768.87560796796
47059001	130000.0
41091800	46003.74695283019
48874002	54543.02835015772
44655202	153141.66666666666
45668402	54543.02835015772
46730400	25960.469631590586
47480802	40013.92168712322
45440002	42816.62261016614
45467002	34255.28169912661
45462603	34255.28169912661
46284600	75565.39409902596
44456200	40013.92168712322
43272803	25960.469631590586
49786602	75355.53846153847
41585200	29445.356625000004
48492801	52585.24940880853
42728803	50750.744897959186
41234802	48310.229999999996
46157402	75565.39409902596
44313402	54543.02835015772
43913001	68108.6046511628
45657003	51428.1993148675
48174801	40013.92168712322
49660401	40013.92168712322
48034202	34255.28169912661
42014802	61619.68483800154
47919201	75355.53846153847
49720202	149777.27272727274
45559402	42816.62261016614
49645801	40013.92168712322
46285202	34255.28169912661
47622200	40013.92168712322
48523001	34255.28169912661
44263000	34255.28169912661
48715801	61619.68483800154
45908000	74354.91530612245
43851400	46003.74695283019
44027602	40013.92168712322
41122202	46003.74695283019
45133601	67038.35827842014
44940003	40013.92168712322
44201200	52585.24940880853
42502602	51768.87560796796
43808600	34255.28169912661
41828800	40013.92168712322
44196600	54543.02835015772
46343600	40013.92168712322
48966800	34255.28169912661
45993802	51768.87560796796
44245402	34255.28169912661
41647000	40013.92168712322
48066602	46003.74695283019
42585202	40013.92168712322
41659403	26062.29988363075
44644600	40013.92168712322
48686001	40774.70870689654
43994000	42816.62261016614
46446602	61619.68483800154
44756801	87162.24741830064
49018402	54543.02835015772
43315003	34255.28169912661
46587201	40013.92168712322
49828202	115909.09090909091
48319600	52585.24940880853
45630801	40013.92168712322
45503801	78958.84415233957
42388800	61619.68483800154
47131002	33797.833580157676
46281400	25960.469631590586
48865801	34255.28169912661
45748601	61619.68483800154
44335201	40013.92168712322
46369001	34255.28169912661
47624600	34255.28169912661
44847200	42816.62261016614
41585402	51428.1993148675
45995601	40013.92168712322
49906401	51428.1993148675
45611000	61619.68483800154
42811803	34255.28169912661
45529600	68108.6046511628
44322802	31880.76038461538
46770001	74354.91530612245
46047202	34255.28169912661
46531400	51768.87560796796
44771400	75565.39409902596
46074400	34255.28169912661
41387803	38070.12285714286
48549202	61619.68483800154
43765803	52585.24940880853
47432801	40013.92168712322
48239802	46003.74695283019
49851002	52585.24940880853
43664400	50381.75963015647
49025602	46003.74695283019
49468402	84333.37327610873
47807601	23422.934695817494
46367802	40013.92168712322
47969401	66158.1848339215
43820402	64906.90567220545
49774600	59250.0
41095602	50381.75963015647
45618403	61619.68483800154
48242000	25960.469631590586
43768600	34255.28169912661
44941403	61619.68483800154
45614602	34255.28169912661
48025802	103025.4854368932
46423002	105000.0
45689002	42816.62261016614
49119202	40013.92168712322
46794602	54543.02835015772
42625600	84128.63628272252
49606201	75565.39409902596
41383602	26062.29988363075
48987801	25960.469631590586
44302001	34255.28169912661
42152003	40013.92168712322
43480802	46003.74695283019
49097600	78958.84415233957
44348202	34255.28169912661
45868202	52585.24940880853
46948802	71334.72646966788
44855800	67038.35827842014
48977000	54543.02835015772
46604000	40013.92168712322
45458000	34255.28169912661
41232403	30585.575
43023000	71566.45161290323
45632002	34255.28169912661
46611402	63318.960217391315
41746003	34255.28169912661
44793000	34255.28169912661
45429002	40013.92168712322
43104402	34255.28169912661
44984800	64906.90567220545
41364002	26062.29988363075
44524600	50381.75963015647
44454802	52585.24940880853
46068602	51768.87560796796
42832600	52585.24940880853
46563002	51768.87560796796
47950600	40013.92168712322
45725400	34255.28169912661
47146200	61619.68483800154
46607601	51768.87560796796
46774602	78958.84415233957
45542602	34255.28169912661
41313402	26062.29988363075
42873002	50381.75963015647
42849400	34255.28169912661
47324400	40013.92168712322
48390200	40013.92168712322
43100202	51768.87560796796
42811602	25960.469631590586
43582000	34255.28169912661
46459202	34255.28169912661
46123802	51768.87560796796
45199602	40013.92168712322
45926200	34255.28169912661
47295000	75710.71711538461
44060001	40013.92168712322
43487403	41249.44325892858
44102000	34255.28169912661
46179400	40013.92168712322
46631800	34255.28169912661
44854200	51768.87560796796
47618800	42816.62261016614
41343800	15795.453805970154
47751400	78958.84415233957
44610801	46003.74695283019
43436200	61619.68483800154
41497002	61619.68483800154
42679800	51768.87560796796
44005402	75565.39409902596
43834803	61619.68483800154
49982602	64906.90567220545
49163601	34255.28169912661
48355800	51343.68318569676
47069600	51428.1993148675
45328203	63318.960217391315
49567200	51428.1993148675
47404401	51428.1993148675
46978402	78958.84415233957
42864200	34255.28169912661
46674202	61619.68483800154
49145001	34255.28169912661
46933600	59608.641975308645
47030802	51343.68318569676
45797801	40013.92168712322
43107202	40013.92168712322
47908001	54543.02835015772
47804202	34255.28169912661
47758802	34255.28169912661
45590002	34255.28169912661
41183202	34255.28169912661
42873403	34255.28169912661
49221600	52585.24940880853
40821000	34255.28169912661
41290000	26062.29988363075
47025800	31391.6775
43233000	34255.28169912661
47992600	51768.87560796796
47181801	34255.28169912661
47609601	34255.28169912661
44872401	34255.28169912661
47391000	74354.91530612245
44978602	52585.24940880853
45161801	34255.28169912661
43049200	51768.87560796796
42780603	67038.35827842014
44968003	61619.68483800154
43046402	34255.28169912661
44514801	46003.74695283019
41591002	34255.28169912661
44047802	51768.87560796796
49522002	109500.0
41311403	63318.960217391315
45507402	52585.24940880853
41368000	15795.453805970154
47314400	46003.74695283019
44758603	51768.87560796796
43245202	34255.28169912661
43449202	46003.74695283019
46829002	34255.28169912661
44205001	51428.1993148675
46518000	160000.0
41351203	17880.836205882348
48335800	40013.92168712322
41531803	34255.28169912661
46094801	34255.28169912661
44439801	46918.39912663756
45301602	61619.68483800154
44453003	74354.91530612245
44027202	50381.75963015647
49357001	34255.28169912661
45993400	46003.74695283019
44697603	46003.74695283019
44137000	40013.92168712322
44144202	46003.74695283019
46002402	61619.68483800154
45736203	61619.68483800154
44659200	34365.0
44937203	75565.39409902596
49512001	51768.87560796796
42871400	40013.92168712322
41290200	26062.29988363075
43270200	40013.92168712322
41815603	51428.1993148675
48505600	44642.857142857145
43092403	61619.68483800154
40920800	34255.28169912661
42079002	50750.744897959186
45822600	51428.1993148675
46080000	61619.68483800154
49734400	34255.28169912661
46632602	51768.87560796796
49604201	40013.92168712322
47689401	54543.02835015772
49591002	51428.1993148675
43452800	52585.24940880853
45648203	40013.92168712322
42528403	40013.92168712322
43720402	34255.28169912661
46821801	46003.74695283019
48881001	51768.87560796796
42707803	50381.75963015647
46213401	52585.24940880853
47319200	34255.28169912661
46965800	64906.90567220545
45238202	34255.28169912661
45346203	84333.37327610873
43326400	61619.68483800154
47765402	51768.87560796796
45230401	34255.28169912661
47188401	34255.28169912661
44607401	78958.84415233957
44226600	51428.1993148675
41451000	40013.92168712322
42343203	34255.28169912661
41094800	52585.24940880853
41233203	26062.29988363075
47916802	50750.744897959186
46380202	40013.92168712322
45053002	61619.68483800154
41810202	75565.39409902596
42610200	40013.92168712322
42262600	54543.02835015772
47544802	34255.28169912661
48615002	51428.1993148675
41582802	51768.87560796796
46506801	40013.92168712322
43976203	28047.728260869564
45359401	34255.28169912661
42854403	40013.92168712322
43518802	40013.92168712322
43996200	40013.92168712322
48197601	61619.68483800154
41199800	34255.28169912661
46812400	40013.92168712322
44508602	40013.92168712322
48559601	46003.74695283019
45849202	25960.469631590586
44541800	40013.92168712322
48127602	40293.82617346939
49820400	34255.28169912661
47024800	34255.28169912661
42642602	78958.84415233957
42313402	34255.28169912661
41101202	61619.68483800154
46086002	34255.28169912661
41659202	64906.90567220545
41347002	140471.18814174322
48774201	40013.92168712322
41742603	54543.02835015772
48960401	34255.28169912661
42735602	75565.39409902596
41830002	40013.92168712322
41947200	26062.29988363075
47139801	69965.1759493671
40912803	34255.28169912661
49783001	75565.39409902596
45160001	63318.960217391315
46769200	57547.8431372549
43811200	34255.28169912661
45477200	67038.35827842014
44828800	75565.39409902596
48294600	46101.470588235294
49588802	75565.39409902596
42397000	42816.62261016614
43452603	40013.92168712322
48750401	52585.24940880853
46521402	88892.85714285714
48520800	61619.68483800154
44379201	52585.24940880853
45347603	51428.1993148675
41025200	51768.87560796796
47980402	34255.28169912661
41415000	78958.84415233957
41360200	26062.29988363075
49550000	34255.28169912661
41017802	34255.28169912661
41128800	51768.87560796796
46631200	40013.92168712322
41728402	64906.90567220545
49662600	33797.833580157676
48448200	42816.62261016614
44667403	40013.92168712322
41699200	42816.62261016614
46614000	34255.28169912661
45801400	34255.28169912661
49135602	34255.28169912661
42645003	46918.39912663756
47053202	34255.28169912661
45344601	78958.84415233957
40978403	34255.28169912661
47387402	40013.92168712322
44490600	51428.1993148675
47080200	63318.960217391315
43900602	52585.24940880853
44220801	40013.92168712322
45744600	34255.28169912661
45660600	51768.87560796796
44667000	40013.92168712322
49171602	40013.92168712322
46945402	34255.28169912661
45190800	64906.90567220545
45088800	75565.39409902596
41816403	25960.469631590586
41744200	84333.37327610873
41563203	15795.453805970154
44923001	34255.28169912661
49220600	51428.1993148675
45894802	40013.92168712322
41782803	51428.1993148675
46621602	51768.87560796796
43924203	34255.28169912661
42639003	40013.92168712322
48970601	51768.87560796796
48863202	40013.92168712322
48787001	34255.28169912661
41673802	40013.92168712322
44856603	84959.15143884893
43273803	150000.0
45285002	51343.68318569676
41983402	34255.28169912661
49586400	52585.24940880853
42141603	71334.72646966788
48283000	71334.72646966788
48536800	40013.92168712322
42266800	34255.28169912661
48646002	25960.469631590586
49662000	40013.92168712322
47829000	23422.934695817494
46604400	51768.87560796796
41830403	23272.5
44518801	51428.1993148675
43877200	25960.469631590586
41693600	13396.93666666667
48053602	40013.92168712322
45763003	34255.28169912661
47563202	40013.92168712322
41992800	40013.92168712322
48015601	51428.1993148675
45742202	34255.28169912661
46851002	52585.24940880853
47570600	55482.954545454544
48014602	68000.0
49725801	58157.770487176305
45979400	40013.92168712322
41991202	40013.92168712322
49069001	33956.57142857143
45627602	78958.84415233957
42788000	40013.92168712322
49060802	165000.0
43803000	51768.87560796796
44428803	75565.39409902596
49681801	34255.28169912661
48984201	63318.960217391315
47318400	63318.960217391315
48264600	63318.960217391315
47729802	51768.87560796796
42254002	40013.92168712322
48221400	73406.11719387755
41517800	60088.88888888889
46396401	61619.68483800154
44364201	34255.28169912661
40889003	40013.92168712322
45168401	40013.92168712322
44293400	53946.350953757224
46058802	40013.92168712322
45823403	34255.28169912661
44854801	51768.87560796796
48020401	40013.92168712322
46720401	61619.68483800154
41929802	34255.28169912661
42441003	58157.770487176305
44821000	40013.92168712322
47092000	53946.350953757224
41026600	51428.1993148675
47779401	34255.28169912661
49909201	25960.469631590586
48796001	40013.92168712322
45700802	34255.28169912661
48731201	46003.74695283019
44560803	34255.28169912661
42475603	34255.28169912661
49945800	34255.28169912661
44365002	34255.28169912661
44225601	40013.92168712322
44966001	84333.37327610873
41926403	26062.29988363075
41226803	26062.29988363075
48743601	63318.960217391315
46877602	40013.92168712322
43956601	61619.68483800154
45904001	40013.92168712322
45615603	75565.39409902596
43404800	40013.92168712322
48635000	40013.92168712322
44857202	34255.28169912661
43386000	67038.35827842014
46388002	40013.92168712322
45614201	40013.92168712322
43024800	40013.92168712322
45360202	40013.92168712322
42407602	51768.87560796796
49026602	57000.0
43142803	191400.0
41883600	46003.74695283019
43241203	26062.29988363075
41105002	57949.5
48999002	40013.92168712322
48537001	40013.92168712322
47907001	51428.1993148675
42595802	52585.24940880853
49377601	63318.960217391315
47996600	40013.92168712322
49990000	84333.37327610873
44063203	51768.87560796796
48911401	51768.87560796796
49152602	42816.62261016614
44575603	34255.28169912661
42948602	40013.92168712322
46774202	34255.28169912661
47841801	34255.28169912661
48000000	42816.62261016614
43555602	34255.28169912661
42354400	63318.960217391315
44398403	34255.28169912661
43023403	34255.28169912661
46124402	40013.92168712322
45462203	40013.92168712322
45731400	34255.28169912661
41116602	61619.68483800154
46852400	25960.469631590586
48985402	119015.2
41521200	68277.77777777778
49972200	84333.37327610873
43727402	34255.28169912661
41972000	50381.75963015647
46051602	34255.28169912661
48341602	61619.68483800154
45417602	40013.92168712322
45390401	34255.28169912661
41756400	40013.92168712322
43563000	34255.28169912661
47583401	51768.87560796796
43544402	40013.92168712322
46037001	51768.87560796796
44554600	103025.4854368932
40822003	40013.92168712322
42744802	54543.02835015772
45159002	73975.5617977528
45147602	54543.02835015772
43068603	85000.0
41293402	48310.22999999999
44325800	54543.02835015772
48777801	84333.37327610873
48343000	40013.92168712322
41786600	67947.12583959373
48078802	40013.92168712322
43703800	34255.28169912661
45160800	51768.87560796796
40855002	60021.17647058824
49823201	67053.77380952382
